FrameId,Id,X,Y,Width,Height,Confidence,Class
1089,18,665.655884,751.485474,196.293823,165.763489,0.276230,0
1089,1,527.573608,342.108154,249.301147,251.308960,0.691855,0
1090,18,658.656067,745.421570,201.326416,171.111389,0.444556,0
1090,1,525.199707,349.550659,250.402710,246.067688,0.689303,0
1091,18,660.473389,742.568665,187.552979,167.177185,0.467342,0
1091,1,526.797546,356.516785,259.615417,248.372742,0.760123,0
1092,18,660.067139,746.381531,197.351868,169.031128,0.470497,0
1092,1,529.865906,353.875549,262.889160,251.229736,0.744448,0
1093,18,659.911377,747.408447,206.921631,171.055664,0.452484,0
1093,1,532.739319,354.075623,263.255432,246.806091,0.712460,0
1094,18,656.550476,745.318298,196.976624,167.276367,0.473479,0
1094,1,534.228943,366.042603,268.640198,249.712219,0.774366,0
1095,18,660.181335,745.682922,198.995911,168.089844,0.375566,0
1095,1,533.376648,369.206421,268.705994,248.217712,0.775588,0
1096,18,657.444336,745.636536,203.440979,166.405090,0.469856,0
1096,1,536.692993,369.801941,264.960083,241.053528,0.755394,0
1097,18,657.450073,744.902161,206.563904,168.830811,0.484803,0
1097,1,540.036194,366.810822,266.138794,247.112030,0.749382,0
1098,18,658.091797,746.442261,194.489502,166.639343,0.475804,0
1098,1,546.313599,368.680237,266.361633,244.903809,0.761039,0
1099,18,658.833374,748.159485,192.192383,164.678650,0.534221,0
1099,1,543.204407,375.880768,265.486694,237.721222,0.758947,0
1100,18,660.378357,746.404358,188.351379,163.787292,0.592860,0
1100,1,544.815918,377.781616,259.632568,237.126160,0.759227,0
1101,18,663.406372,746.501709,187.098206,165.333496,0.471253,0
1101,1,544.811829,387.681183,257.978882,222.986481,0.755179,0
1102,18,664.796936,744.705566,183.072205,165.020081,0.505386,0
1102,1,542.494507,386.546631,260.224670,233.348389,0.751506,0
1103,18,667.244934,745.700073,182.368896,168.857361,0.470595,0
1103,1,536.115295,385.797272,265.795776,238.950714,0.756506,0
1104,18,669.325195,746.775391,181.055603,170.593689,0.409552,0
1104,1,535.850586,388.227264,265.395752,235.974030,0.752325,0
1105,18,674.335144,747.042480,190.072205,175.987183,0.466587,0
1105,1,533.073608,389.538025,270.740356,232.257385,0.755846,0
1106,18,678.069092,752.811829,191.451416,174.763306,0.544576,0
1106,1,535.182739,397.882416,272.418518,222.191193,0.768893,0
1107,18,678.044312,750.121277,194.925171,175.982117,0.510430,0
1107,1,534.303589,400.929321,274.851990,218.354370,0.746350,0
1108,18,679.607910,753.091919,194.290955,173.744812,0.530915,0
1108,1,537.396545,402.137177,273.581787,214.430695,0.748070,0
1109,18,675.819336,750.974976,197.498474,173.057617,0.342957,0
1109,1,544.718384,406.799042,276.647095,208.337128,0.732120,0
1110,18,678.828186,750.018494,197.367310,170.991211,0.363454,0
1110,1,552.528748,408.550171,275.904419,206.676941,0.732185,0
1111,18,677.808716,748.524963,198.147949,169.454285,0.252794,0
1111,1,571.554321,414.966766,266.955933,197.103241,0.677320,0
1112,18,679.955200,751.963318,196.106323,167.565430,0.276069,0
1112,1,592.026062,414.495453,249.264954,196.651459,0.680287,0
1113,18,678.950195,755.320557,195.677551,168.441040,0.461437,0
1113,1,607.702454,415.931580,234.452209,195.569458,0.708623,0
1114,18,678.808716,751.696045,193.783997,169.786987,0.436307,0
1114,1,612.894409,411.510193,226.617004,198.182312,0.747859,0
1114,27,504.097626,373.696838,169.423309,185.233032,0.613508,0
1115,18,680.138000,758.985962,191.610901,166.277161,0.516048,0
1115,1,614.413635,411.479797,223.786682,198.557251,0.710905,0
1115,27,503.607788,374.094757,170.517395,183.912750,0.446233,0
1116,18,683.053955,762.449219,190.880493,164.414062,0.426220,0
1116,1,616.964294,407.133942,220.390137,202.713654,0.707031,0
1116,27,503.855133,374.039307,167.927643,183.601501,0.642815,0
1117,18,683.094116,765.405396,191.501404,163.732727,0.594969,0
1117,1,612.665466,402.539490,222.314331,215.011597,0.727791,0
1117,27,502.699677,373.153809,166.161041,183.258972,0.654559,0
1118,18,684.987122,765.563538,189.247498,163.517822,0.470108,0
1118,1,611.401794,398.545410,223.559143,223.995239,0.697190,0
1118,27,501.383698,372.211182,166.250397,182.434937,0.666845,0
1119,18,683.244202,765.350464,188.051819,160.845154,0.492006,0
1119,1,608.921448,395.142883,226.598511,227.336121,0.685220,0
1119,27,501.228394,375.509216,165.858948,182.981628,0.697281,0
1120,18,674.428772,760.291565,193.739990,165.018066,0.476581,0
1120,1,613.120911,396.266449,223.370789,225.826874,0.689369,0
1120,27,501.280701,375.685883,168.426208,183.471710,0.699924,0
1121,18,676.392578,761.965210,190.696899,162.427917,0.358239,0
1121,1,611.819397,400.886169,222.036133,218.688599,0.725889,0
1121,27,499.012299,377.849060,171.913361,183.813354,0.126984,0
1122,18,679.099060,762.165833,190.834167,162.363708,0.404869,0
1122,1,610.796936,403.275238,220.594604,214.087860,0.716303,0
1122,27,500.103363,379.307404,169.996002,179.889984,0.483339,0
1123,18,674.664062,756.503479,193.093994,166.457886,0.528809,0
1123,1,607.396179,404.711426,223.392090,210.515869,0.742769,0
1123,27,500.106750,379.072418,164.801331,180.095306,0.308121,0
1124,18,674.071289,749.702454,194.701904,172.072205,0.477626,0
1124,1,609.878967,406.694397,220.499023,208.178345,0.728843,0
1124,27,502.506500,381.981354,165.846893,177.104523,0.133919,0
1125,18,670.197632,748.757690,190.666687,170.007324,0.545919,0
1125,1,602.858704,412.565796,227.783691,208.383911,0.745399,0
1125,27,500.939789,380.036041,164.468109,177.557404,0.462247,0
1126,18,668.603638,749.562317,186.411743,167.105286,0.575603,0
1126,1,600.855469,412.254608,228.602051,207.899017,0.740380,0
1127,18,671.428345,757.664856,183.696411,161.120422,0.618385,0
1127,1,593.876160,411.500153,235.105713,213.332123,0.775261,0
1128,18,669.253845,753.608215,196.861511,168.081482,0.590571,0
1128,1,604.545593,411.205444,224.622559,211.264832,0.759391,0
1129,18,669.587097,759.128967,198.184509,162.608154,0.645770,0
1129,1,603.249451,413.425507,224.560852,207.529022,0.762655,0
1130,18,670.478333,760.023315,195.981445,161.204590,0.678605,0
1130,1,605.322388,413.083221,223.400085,209.408173,0.748863,0
1131,18,683.635864,765.868469,184.596802,158.284241,0.661127,0
1131,1,603.938232,408.233948,224.513550,207.626282,0.758495,0
1132,18,672.004395,757.014587,197.698547,167.023010,0.629901,0
1132,1,600.151489,406.554688,227.827271,206.882446,0.759709,0
1133,18,668.898560,753.970459,201.552673,169.967468,0.627689,0
1133,1,598.170105,406.311584,229.916748,207.410156,0.751914,0
1134,18,678.287598,762.182739,192.217407,162.768250,0.677431,0
1134,1,588.411194,402.861572,237.551880,213.468384,0.742492,0
1135,18,674.069580,755.032043,195.171143,169.056580,0.639495,0
1135,1,581.911316,401.775848,241.350952,215.618561,0.735689,0
1136,18,675.595886,758.432129,189.296021,163.903015,0.666494,0
1136,1,574.431702,401.505188,247.351257,216.924866,0.769668,0
1137,18,674.664368,757.788818,188.095215,161.968628,0.604613,0
1137,1,587.126343,402.082153,237.974426,214.851807,0.754305,0
1138,18,671.314148,752.247070,196.588257,169.048218,0.592390,0
1138,1,601.072815,402.853363,227.111206,210.847198,0.739487,0
1139,18,676.118286,757.068604,191.003357,165.606140,0.561442,0
1139,1,595.266296,402.708923,232.455811,211.032593,0.749030,0
1140,18,677.966309,761.168579,191.773193,163.029663,0.543056,0
1140,1,588.832275,401.806335,236.489319,214.842957,0.749823,0
1141,18,679.788391,758.654358,189.847229,167.198425,0.490218,0
1141,1,578.208862,400.716858,246.294006,219.127197,0.741403,0
1142,18,681.764160,758.749817,189.718323,167.159180,0.506305,0
1142,1,582.105591,401.413147,243.263245,220.198608,0.714082,0
1143,18,684.112366,760.800049,188.224243,166.764709,0.506310,0
1143,1,588.149048,401.665283,238.369629,219.870300,0.750973,0
1144,18,691.151489,770.560120,182.182617,159.133057,0.565521,0
1144,1,587.040466,402.364716,241.007446,218.652618,0.752191,0
1145,18,686.221741,768.419861,187.456665,160.380371,0.587320,0
1145,1,584.093628,402.539978,240.895935,217.733887,0.766061,0
1146,18,678.820618,761.261658,190.926025,166.807922,0.446251,0
1146,1,576.899109,402.104889,245.732971,219.047638,0.786649,0
1147,18,672.560852,756.930237,189.054626,165.538452,0.476677,0
1147,1,583.051270,392.010101,240.724670,228.847504,0.760784,0
1148,18,669.902222,750.518860,177.120361,161.922607,0.511685,0
1148,1,580.283264,395.300476,243.501465,224.840088,0.757962,0
1149,18,673.171997,756.696594,186.083923,163.311584,0.448921,0
1149,1,583.260437,397.914246,240.541443,224.444519,0.773983,0
1150,18,675.886963,759.751770,185.644531,159.932678,0.419813,0
1150,1,582.183167,392.986908,246.411499,231.139313,0.762436,0
1151,18,670.729248,751.146606,184.719727,165.330627,0.515729,0
1151,1,581.099915,395.481964,244.532288,226.704254,0.771519,0
1152,18,673.016418,746.515625,182.634033,170.771545,0.472538,0
1152,1,578.573242,382.498596,251.256226,240.287720,0.733706,0
1153,18,671.749084,745.114441,183.997498,174.204163,0.525147,0
1153,1,587.717407,389.834839,243.792114,213.788452,0.736021,0
1154,18,670.577209,745.096924,190.019531,180.390198,0.568344,0
1154,1,585.735352,389.206696,246.320557,225.675629,0.755141,0
1155,18,671.658569,745.735107,186.505371,178.257874,0.571579,0
1155,1,586.741211,386.220917,245.925232,233.272797,0.757833,0
1156,18,674.766296,751.822205,181.346985,171.831970,0.621051,0
1156,1,586.023560,384.353638,246.700256,238.522095,0.749520,0
1157,18,674.743164,753.293030,178.972412,168.243774,0.564194,0
1157,1,582.542419,382.688660,250.209229,238.831055,0.745374,0
1158,18,677.908447,758.957214,172.703613,159.843018,0.607143,0
1158,1,583.241455,382.447968,248.852295,238.956940,0.743315,0
1159,18,679.727173,761.447876,171.336365,155.041321,0.643040,0
1159,1,580.382507,384.325256,250.437500,234.910156,0.749721,0
1160,18,679.611511,758.863586,177.522827,160.586487,0.606183,0
1160,1,577.852966,385.513611,252.569946,234.796448,0.760359,0
1161,18,683.377747,755.141907,181.986511,167.940613,0.597949,0
1161,1,574.654114,384.845245,255.226379,236.216156,0.746934,0
1162,18,681.875488,755.068481,181.432617,167.943542,0.524965,0
1162,1,561.897583,393.291565,262.346619,229.145264,0.780245,0
1163,18,685.410217,755.043396,179.420654,170.076843,0.663689,0
1163,1,560.806213,397.290131,262.409424,222.706940,0.687642,0
1164,18,686.040527,754.151611,182.781921,171.080811,0.646700,0
1164,1,554.990540,398.984467,268.279602,220.373138,0.724393,0
1165,18,688.313049,756.767700,182.245117,171.723755,0.710782,0
1165,1,551.288269,397.091492,270.235107,222.000244,0.725013,0
1166,18,688.808899,758.401367,182.809875,171.351379,0.695779,0
1166,1,548.079041,396.984314,272.813477,222.787048,0.749347,0
1167,18,692.718262,753.729919,180.564209,178.048706,0.642283,0
1167,1,550.342041,399.210846,270.457947,220.033173,0.730618,0
1168,18,689.749817,754.094177,182.130493,177.966614,0.623092,0
1168,1,549.654724,396.552979,270.676331,219.485046,0.674114,0
1169,18,687.956116,754.758423,184.032593,177.089966,0.609674,0
1169,1,547.770142,396.757050,272.080017,221.330719,0.740037,0
1170,18,688.210388,754.794312,182.587891,176.576111,0.639886,0
1170,1,547.819153,394.994263,271.852234,221.672546,0.703773,0
1171,18,685.840942,756.264343,183.376587,174.034668,0.691765,0
1171,1,544.805725,383.960449,275.684570,233.002686,0.698498,0
1172,18,687.850037,753.524048,181.439209,174.090393,0.635765,0
1172,1,542.517273,387.167023,275.294556,223.877289,0.754635,0
1173,18,685.325745,751.024170,184.841187,175.842041,0.617928,0
1173,1,545.888611,386.048248,273.546265,222.753021,0.700322,0
1174,18,684.574646,747.896301,184.815247,175.632690,0.600008,0
1174,1,545.004822,382.164856,278.173157,234.191101,0.706382,0
1175,18,682.921143,749.828796,182.970947,172.435425,0.613712,0
1175,1,545.568176,376.023346,279.579956,243.786041,0.689259,0
1176,18,683.785400,748.325989,182.223938,173.108215,0.577267,0
1176,1,542.523254,381.807343,277.322998,231.746124,0.708282,0
1177,18,681.453247,749.361938,185.173218,172.685181,0.466269,0
1177,1,545.167236,382.893219,274.198303,226.162628,0.680353,0
1178,18,681.340454,746.942505,184.772400,176.253784,0.526104,0
1178,1,545.688354,377.424347,278.584229,236.940826,0.685513,0
1179,18,682.564514,745.142395,184.890686,180.653503,0.592457,0
1179,1,551.133179,382.378387,275.403931,232.521393,0.722699,0
1180,18,681.890381,749.731262,186.686218,175.618103,0.578646,0
1180,1,549.876404,382.656433,278.480713,233.264587,0.636792,0
1181,18,686.091736,757.824219,183.071289,166.849915,0.686594,0
1181,1,544.900146,388.129272,277.184204,223.506775,0.684393,0
1182,18,683.951660,753.138428,185.760498,170.527344,0.612351,0
1182,1,546.982117,391.355438,276.328003,224.508698,0.706005,0
1183,18,682.610413,756.963196,186.832642,165.922913,0.672038,0
1183,1,547.498474,390.392151,276.350952,226.758484,0.698619,0
1184,18,681.736206,761.351990,184.611877,159.671631,0.701177,0
1184,1,547.865173,387.323853,277.813965,232.034973,0.714013,0
1185,18,681.409180,761.811462,187.362305,158.451660,0.691236,0
1185,1,550.466187,391.329926,275.322388,229.461884,0.768045,0
1186,18,680.407776,756.997864,187.620117,161.954956,0.670507,0
1186,1,550.826233,392.226196,275.695557,228.292969,0.758148,0
1187,18,679.841187,751.625793,187.565918,165.556152,0.603635,0
1187,1,551.520508,391.474762,273.311401,230.287750,0.761564,0
1188,18,679.517273,749.948486,187.030090,166.064331,0.562214,0
1188,1,549.519104,391.525665,273.162048,231.120880,0.770451,0
1189,18,687.168091,757.752197,181.981262,159.236755,0.683524,0
1189,1,550.096313,391.204956,276.141846,228.534302,0.723137,0
1190,18,685.600342,756.518738,186.027588,162.274841,0.604032,0
1190,1,548.648254,389.868408,279.584839,229.630432,0.732929,0
1191,18,690.371704,760.480103,183.167114,159.714111,0.656793,0
1191,1,547.660767,388.465302,280.499146,230.962189,0.735587,0
1192,18,692.788574,764.370422,181.131348,158.445801,0.658016,0
1192,1,548.626831,388.272430,276.385803,222.885223,0.717975,0
1192,28,1146.267822,378.916901,136.588745,201.721649,0.730881,0
1193,18,693.185425,767.526733,180.164246,157.940369,0.657587,0
1193,1,548.961243,386.819031,273.433960,220.876465,0.736814,0
1193,28,1147.130981,380.352020,135.812012,197.885651,0.740010,0
1194,18,697.279053,760.958069,177.627930,165.903503,0.708677,0
1194,1,546.846130,379.641144,276.884521,230.075714,0.670918,0
1194,28,1147.761841,381.221527,135.933594,195.910614,0.729371,0
1195,18,698.009583,757.246155,175.363220,169.456848,0.649020,0
1195,1,548.565186,377.603607,276.548706,234.646149,0.695872,0
1195,28,1145.812378,381.021698,136.232910,196.668671,0.737454,0
1196,18,695.682800,755.842712,176.046753,168.287231,0.685553,0
1196,1,549.012390,383.359772,274.759888,224.433441,0.679930,0
1196,28,1145.106689,381.048126,138.119019,197.430084,0.682991,0
1197,18,694.532898,755.411255,178.471252,169.035461,0.657342,0
1197,1,548.654175,385.889374,273.067322,221.860199,0.748532,0
1197,28,1143.905640,381.209412,138.519531,197.492432,0.637585,0
1198,18,692.260620,756.344910,179.575989,166.777039,0.681470,0
1198,1,547.234680,386.976410,273.432983,218.215973,0.731632,0
1198,28,1142.630615,382.828735,136.518188,196.815369,0.536476,0
1199,18,693.255310,758.470581,178.510132,163.964294,0.694067,0
1199,1,544.876099,376.253937,276.458801,237.294769,0.738687,0
1199,28,1144.256104,384.686127,136.808594,196.171967,0.498195,0
1200,18,692.471863,760.936035,180.232422,161.384888,0.706505,0
1200,1,542.428162,369.572968,279.523682,243.363251,0.711385,0
1200,28,1145.525757,382.700500,134.068237,198.261353,0.353521,0
1201,18,693.564209,753.683533,179.932251,167.999512,0.691231,0
1201,1,542.138123,362.017029,283.628845,253.014893,0.682632,0
1201,28,1146.294312,385.474091,131.818970,194.807037,0.286807,0
1202,18,692.399231,750.316467,181.565308,172.379089,0.682116,0
1202,1,541.854248,363.219299,284.536377,253.399597,0.717939,0
1203,18,693.960510,747.484497,179.158264,175.331177,0.631705,0
1203,1,544.119446,366.375702,279.809570,246.062164,0.716116,0
1204,18,692.708557,749.255371,181.275757,176.944397,0.655998,0
1204,1,545.559998,362.576813,279.155273,250.618073,0.745037,0
1205,18,691.061829,744.662231,183.181763,183.209778,0.603260,0
1205,1,547.498657,357.937805,277.948547,254.089233,0.731887,0
1206,18,693.841858,748.850769,180.390991,178.737488,0.663183,0
1206,1,548.972656,360.562897,276.776245,253.099579,0.758584,0
1207,18,692.876648,757.650818,181.596069,169.284424,0.688947,0
1207,1,550.996887,366.670135,276.715698,244.254974,0.768389,0
1208,18,693.569519,762.459839,179.905823,162.123962,0.745738,0
1208,1,550.977600,367.545654,278.527527,242.314270,0.749511,0
1209,18,695.778198,764.135071,176.998901,158.882996,0.728786,0
1209,1,553.988281,375.324615,273.661377,233.755707,0.776065,0
1210,18,695.100281,764.370361,178.223328,160.010437,0.720673,0
1210,1,553.229736,377.164185,272.196838,230.619690,0.780772,0
1211,18,689.809387,762.273743,187.041931,161.853271,0.640676,0
1211,1,552.075745,376.814667,274.336426,229.474518,0.763036,0
1212,18,693.478943,760.277893,179.497437,161.197083,0.640726,0
1212,1,552.323059,378.458038,275.848328,230.324921,0.765798,0
1213,18,692.766479,755.705261,179.843811,163.596558,0.620948,0
1213,1,549.396362,368.974609,284.026855,246.673157,0.649639,0
1214,18,691.125732,749.384766,181.821228,169.985168,0.573425,0
1214,1,553.410583,373.294434,278.904724,242.316711,0.719131,0
1215,18,690.401733,748.046814,181.171936,169.049622,0.627313,0
1215,1,551.484131,374.715668,277.839783,239.781525,0.753344,0
1216,18,693.866882,754.176453,177.321289,162.155212,0.644801,0
1216,1,548.841003,375.645264,276.935608,238.626831,0.769159,0
1217,18,692.422363,755.758850,179.316101,164.154419,0.686065,0
1217,1,550.511719,377.094391,274.948792,236.848114,0.766351,0
1218,18,696.906555,758.057922,173.661987,164.176025,0.695917,0
1218,1,550.584534,379.064148,276.386963,231.556763,0.735834,0
1219,18,696.551575,756.894714,173.864807,166.177490,0.658842,0
1219,1,554.308899,379.543762,271.767944,229.626038,0.756582,0
1220,18,699.470154,757.420410,174.358215,166.461548,0.695186,0
1220,1,553.757202,379.853058,269.739929,228.732330,0.775477,0
1221,18,701.224976,755.782532,175.078247,171.528198,0.705572,0
1221,1,554.749023,379.815063,268.595398,228.737549,0.762033,0
1222,18,704.254822,752.792175,179.493408,176.455078,0.691071,0
1222,1,554.504700,378.463745,269.775330,228.691040,0.735369,0
1223,18,706.677979,758.446228,176.866577,171.751831,0.746774,0
1223,1,552.835632,377.618927,271.252380,231.155426,0.755698,0
1224,18,707.290222,761.902527,176.935913,167.583374,0.756878,0
1224,1,552.818420,372.799866,273.546509,233.096252,0.733545,0
1225,18,708.187134,761.912964,176.147522,167.952209,0.760021,0
1225,1,554.087036,368.310791,272.589722,234.684387,0.704617,0
1226,18,707.004272,761.495850,176.918701,168.370972,0.753308,0
1226,1,552.254517,363.175629,274.362305,239.346954,0.714743,0
1227,18,705.439880,761.876282,176.945557,169.169250,0.739563,0
1227,1,552.345947,368.519409,275.569336,233.776367,0.720047,0
1228,18,706.243896,762.496826,173.232727,167.201416,0.757459,0
1228,1,553.469299,375.271027,274.755127,226.675751,0.697046,0
1229,18,705.030640,764.624695,173.136658,164.761292,0.765030,0
1229,1,554.237366,374.731171,273.694885,226.713165,0.713361,0
1230,18,703.089233,764.076599,175.120728,166.061035,0.760721,0
1230,1,554.624390,376.555389,272.478821,229.743378,0.736092,0
1231,18,702.567078,764.172424,174.089111,165.613281,0.777342,0
1231,1,551.140015,377.126221,274.658203,231.129150,0.738296,0
1232,18,700.664856,760.336304,177.171265,170.577515,0.731093,0
1232,1,547.972351,377.353424,276.238098,232.115753,0.764565,0
1233,18,698.302429,759.967896,175.660217,169.289185,0.747805,0
1233,1,549.175781,378.878998,275.627563,231.716827,0.772122,0
1234,18,699.325562,759.653259,174.117981,170.271118,0.738956,0
1234,1,548.214905,375.068756,277.714111,232.558441,0.748529,0
1235,18,695.118103,762.584717,175.699036,165.968994,0.749650,0
1235,1,547.918030,370.922394,278.348206,240.404510,0.774591,0
1236,18,694.952332,766.755371,175.121704,159.385437,0.786440,0
1236,1,548.346375,369.933838,277.159363,239.899841,0.769700,0
1237,18,694.349976,763.629639,175.697632,155.385620,0.745629,0
1237,1,549.149902,369.124329,277.443848,240.941345,0.735287,0
1238,18,693.219910,762.847351,177.532959,158.134644,0.739524,0
1238,1,549.294128,371.988190,278.188110,239.920013,0.752522,0
1239,18,691.863037,762.188965,175.690735,153.935913,0.730146,0
1239,1,548.912292,374.730347,279.696716,237.191711,0.732597,0
1240,18,691.118408,761.396973,174.899536,150.638367,0.750887,0
1240,1,550.141968,374.338898,277.813049,237.530426,0.728701,0
1241,18,693.791870,760.175598,173.775208,149.098511,0.726668,0
1241,1,550.012390,375.290680,277.281128,237.209137,0.732671,0
1242,18,693.519409,759.915649,176.811218,151.492432,0.687748,0
1242,1,550.539368,376.719025,275.387756,236.458344,0.763279,0
1243,18,695.168091,762.283691,175.009460,151.280701,0.743139,0
1243,1,553.017822,380.169434,274.993408,234.052429,0.753861,0
1244,18,700.588440,764.867859,170.656555,149.859253,0.753562,0
1244,1,552.068787,375.687225,279.082886,242.326141,0.748427,0
1245,18,699.930176,762.332886,174.499573,155.718628,0.727531,0
1245,1,554.900391,375.271576,277.023376,242.803192,0.688781,0
1246,18,700.469177,758.883728,177.010376,161.444580,0.723996,0
1246,1,561.898621,377.482147,268.689209,235.884918,0.729259,0
1247,18,703.450867,759.442688,174.772339,163.288513,0.712331,0
1247,1,564.727966,381.436584,262.045044,230.528442,0.727746,0
1248,18,702.275269,756.124512,178.471863,169.290710,0.690142,0
1248,1,569.001343,381.886292,257.894287,225.056885,0.703948,0
1249,18,710.961060,761.247681,171.506348,161.472473,0.747655,0
1249,1,564.135620,382.877991,262.416382,224.471069,0.733465,0
1250,18,713.344482,762.260925,169.306152,157.602234,0.738555,0
1250,1,561.754272,379.169159,266.282349,228.987640,0.704881,0
1251,18,716.199341,765.184875,169.623657,155.218445,0.751163,0
1251,1,557.703918,378.687500,269.895386,228.098877,0.702020,0
1252,18,721.514404,765.457275,168.168457,153.451904,0.757126,0
1252,1,554.471375,380.691071,270.221558,228.227936,0.752424,0
1253,18,718.337952,765.346313,172.402344,156.551758,0.748807,0
1253,1,552.458191,381.192688,270.620850,225.612549,0.759160,0
1254,18,716.083008,763.007141,174.060974,158.389282,0.739640,0
1254,1,554.345764,381.249908,270.828003,226.856110,0.737727,0
1255,18,712.776917,761.994507,175.874573,159.224304,0.743185,0
1255,1,554.747925,380.104065,272.669373,226.714539,0.696711,0
1256,18,709.131958,759.694641,179.537231,159.675354,0.694615,0
1256,1,552.847473,381.018005,275.006714,229.794373,0.739835,0
1257,18,706.947815,757.553284,179.373474,163.266602,0.676116,0
1257,1,551.423950,378.740448,274.380737,230.128937,0.765909,0
1258,18,705.667542,759.562683,177.325317,166.416931,0.717458,0
1258,1,551.004517,380.646942,273.780518,227.820892,0.760759,0
1259,18,704.749695,760.069580,176.120361,164.767517,0.701808,0
1259,1,550.902588,383.004120,272.323486,225.060883,0.766470,0
1260,18,705.325867,764.548462,170.773743,160.589294,0.743961,0
1260,1,550.192322,385.031921,272.795044,224.000793,0.770364,0
1261,18,704.755005,761.766479,173.421875,166.975525,0.704445,0
1261,1,550.337830,384.187073,272.632690,226.233704,0.779775,0
1262,18,705.310364,762.774170,171.407349,162.174744,0.718946,0
1262,1,548.579834,381.738312,270.995239,226.841095,0.773775,0
1263,18,702.757446,759.287231,172.506409,164.734558,0.671632,0
1263,1,548.351379,381.000519,269.297607,226.992218,0.780077,0
1264,18,701.668335,758.927063,173.553955,164.034180,0.700847,0
1264,1,548.818481,379.926239,269.054443,227.270599,0.779830,0
1265,18,702.469543,760.953369,171.574341,160.773315,0.679956,0
1265,1,548.846985,380.130585,270.612000,226.772614,0.775426,0
1266,18,702.576721,760.241028,176.419434,162.973816,0.652461,0
1266,1,548.593506,376.968781,269.537964,229.143158,0.768804,0
1267,18,705.199646,762.237610,170.457458,160.053833,0.686028,0
1267,1,549.085083,377.051483,267.561951,228.524323,0.777844,0
1268,18,703.399780,762.007263,171.561646,159.242004,0.673464,0
1268,1,549.157654,379.203125,267.450195,226.586914,0.780481,0
1269,18,700.757507,757.083008,174.641907,161.669373,0.643954,0
1269,1,549.667358,377.581360,268.769287,229.962891,0.785969,0
1270,18,702.981995,760.548462,172.074646,159.363220,0.710138,0
1270,1,550.775696,378.110321,269.602417,229.947174,0.786528,0
1271,18,705.591125,760.723572,170.565002,158.995483,0.681183,0
1271,1,552.835510,380.354889,267.512695,225.984955,0.779445,0
1272,18,706.365234,756.864380,173.225830,163.963684,0.580582,0
1272,1,553.589600,383.554840,266.755310,224.905792,0.770879,0
1273,18,706.573486,757.403564,173.829712,165.098999,0.687343,0
1273,1,555.078552,383.103302,267.287292,225.769012,0.755291,0
1274,18,709.582581,759.009583,169.691650,162.367432,0.688217,0
1274,1,556.499390,380.008972,270.045715,231.456177,0.764180,0
1275,18,707.067688,755.824219,175.099487,167.594482,0.669922,0
1275,1,556.091553,379.655060,272.022034,232.637848,0.758670,0
1276,18,708.283264,760.859741,172.027161,165.136230,0.746718,0
1276,1,556.358521,378.639709,274.257812,234.214111,0.750269,0
1277,18,710.570068,762.784485,171.138733,163.697510,0.742446,0
1277,1,559.170776,379.075623,272.040710,233.294250,0.741427,0
1278,18,709.256592,764.065247,174.829468,162.174194,0.718509,0
1278,1,558.412048,378.366486,270.730408,234.276703,0.778462,0
1279,18,712.680908,762.223816,172.029968,162.191467,0.663939,0
1279,1,560.671387,372.085083,269.967773,239.187805,0.763750,0
1280,18,712.417114,762.717529,175.394104,162.365601,0.722685,0
1280,1,561.474426,378.041534,268.347839,234.047455,0.768026,0
1281,18,712.717285,759.225647,175.747131,163.147034,0.560098,0
1281,1,561.288269,380.682404,267.832458,230.402618,0.765045,0
1282,18,712.589661,757.671143,179.486572,166.687134,0.708539,0
1282,1,561.805176,379.653839,266.137756,230.909943,0.776261,0
1283,18,713.386414,757.624878,179.091003,167.559937,0.712493,0
1283,1,561.899048,381.444763,264.355225,227.317749,0.777900,0
1284,18,711.945801,755.142944,181.036133,170.073425,0.690228,0
1284,1,562.046570,383.088776,263.233398,225.147980,0.772857,0
1285,18,712.812927,757.323364,179.909546,168.050964,0.670260,0
1285,1,561.947998,384.229248,262.612366,223.748413,0.767998,0
1286,18,713.015137,755.598206,180.982178,168.223389,0.654424,0
1286,1,562.555237,383.247101,262.799377,224.512543,0.773326,0
1287,18,711.357117,755.692993,179.536011,170.185120,0.686850,0
1287,1,556.575928,383.716400,267.359802,222.576813,0.779419,0
1288,18,710.922363,756.131348,174.707092,167.427185,0.636006,0
1288,1,555.217590,382.508575,269.140320,223.272491,0.754181,0
1289,18,710.222839,757.013489,175.926270,168.673157,0.637301,0
1289,1,554.218079,379.973602,268.237366,225.424774,0.770495,0
1290,18,711.060303,758.425415,171.315063,165.258911,0.686157,0
1290,1,552.007996,379.031219,269.700928,224.971771,0.760904,0
1291,18,710.165161,756.675354,173.942993,165.579102,0.691706,0
1291,1,551.934265,383.399658,268.780579,220.584534,0.756946,0
1292,18,710.561951,759.451965,169.982056,161.635376,0.731647,0
1292,1,549.829102,383.768890,268.150391,219.484344,0.768573,0
1293,18,712.368896,766.242920,164.208862,152.930359,0.771538,0
1293,1,549.197876,385.206604,268.957886,218.305237,0.770185,0
1294,18,711.522766,772.316895,165.862122,148.774719,0.804000,0
1294,1,548.391602,377.308685,271.581421,224.074860,0.746216,0
1295,18,711.446228,774.625183,164.475586,145.440002,0.803138,0
1295,1,546.006348,378.181732,272.647705,222.166656,0.746286,0
